Country,Year,Epi. Week (a),Total of Dengue Cases (b),Casos_Nuevos,iso3,area_km2,Population (historical),Inc_Nueva
Turks and Caicos Islands,2017,8,21.0,21.0,TCA,991.4510854718388,39451.485623003195,53.229934610511634
Turks and Caicos Islands,2017,9,33.875,12.875,TCA,991.4510854718388,39481.88817891374,32.609889227324764
Turks and Caicos Islands,2017,10,46.75,12.875,TCA,991.4510854718388,39512.29073482428,32.5847976934746
Turks and Caicos Islands,2017,11,59.625,12.875,TCA,991.4510854718388,39542.693290734824,32.55974474307423
Turks and Caicos Islands,2017,12,72.5,12.875,TCA,991.4510854718388,39573.09584664537,32.53473028719693
Turks and Caicos Islands,2017,13,85.375,12.875,TCA,991.4510854718388,39603.49840255591,32.50975423718901
Turks and Caicos Islands,2017,14,98.25,12.875,TCA,991.4510854718388,39633.90095846645,32.48481650466881
Turks and Caicos Islands,2017,15,111.125,12.875,TCA,991.4510854718388,39664.303514376996,32.45991700152567
Turks and Caicos Islands,2017,16,124.0,12.875,TCA,991.4510854718388,39694.70607028754,32.43505563991883
Turks and Caicos Islands,2017,17,128.125,4.125,TCA,991.4510854718388,39725.10862619808,10.383860844321587
Turks and Caicos Islands,2017,18,132.25,4.125,TCA,991.4510854718388,39755.511182108625,10.375919909832263
Turks and Caicos Islands,2017,19,136.375,4.125,TCA,991.4510854718388,39785.91373801917,10.367991111532964
Turks and Caicos Islands,2017,20,140.5,4.125,TCA,991.4510854718388,39816.31629392971,10.360074421623194
Turks and Caicos Islands,2017,21,144.625,4.125,TCA,991.4510854718388,39846.718849840254,10.352169812387293
Turks and Caicos Islands,2017,22,148.75,4.125,TCA,991.4510854718388,39877.1214057508,10.344277256194129
Turks and Caicos Islands,2017,23,152.875,4.125,TCA,991.4510854718388,39907.52396166134,10.336396725496765
Turks and Caicos Islands,2017,24,157.0,4.125,TCA,991.4510854718388,39937.92651757188,10.328528192832152
Turks and Caicos Islands,2017,25,160.66666666666666,3.666666666666657,TCA,991.4510854718388,39968.329073482426,9.173930338507347
Turks and Caicos Islands,2017,26,164.33333333333334,3.6666666666666856,TCA,991.4510854718388,39998.73162939297,9.166957344147995
Turks and Caicos Islands,2017,27,168.0,3.666666666666657,TCA,991.4510854718388,40029.13418530351,9.159994941916217
Turks and Caicos Islands,2017,28,171.66666666666666,3.666666666666657,TCA,991.4510854718388,40059.536741214055,9.153043107696044
Turks and Caicos Islands,2017,29,175.33333333333334,3.6666666666666856,TCA,991.4510854718388,40089.9392971246,9.146101817444439
Turks and Caicos Islands,2017,30,179.0,3.666666666666657,TCA,991.4510854718388,40120.34185303514,9.139171047191041
Turks and Caicos Islands,2017,31,182.66666666666666,3.666666666666657,TCA,991.4510854718388,40150.744408945684,9.132250773038507
Turks and Caicos Islands,2017,32,186.33333333333334,3.6666666666666856,TCA,991.4510854718388,40181.14696485623,9.125340971161611
Turks and Caicos Islands,2017,33,190.0,3.666666666666657,TCA,991.4510854718388,40211.54952076677,9.118441617806972
Turks and Caicos Islands,2017,34,193.66666666666666,3.666666666666657,TCA,991.4510854718388,40241.95207667731,9.111552689293411
Turks and Caicos Islands,2017,35,197.33333333333331,3.666666666666657,TCA,991.4510854718388,40272.354632587856,9.104674162010978
Turks and Caicos Islands,2017,36,201.0,3.6666666666666856,TCA,991.4510854718388,40302.757188498406,9.0978060124211
Turks and Caicos Islands,2017,37,201.0,0.0,TCA,991.4510854718388,40333.15974440894,0.0
Turks and Caicos Islands,2017,38,201.0,0.0,TCA,991.4510854718388,40363.56230031949,0.0
Turks and Caicos Islands,2017,39,201.0,0.0,TCA,991.4510854718388,40393.96485623003,0.0
